Fecha;Documento;Solicitante;Material(sku);Descrip;Cantidad;Precio;Moneda;Numero de pedido;Tipo pedido ;Cant2;Prec2;Año;Mes;Dia;Fecha2;Week;Canal;Subcanal;Marca;Categoria
20230205;1032147;1609;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;4462727;ARS;2000005059227448;Pedido;1;44627,27;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230205;1032148;1582;SM-T733NZKMARO;Galaxy Tab S7 FE 128/6GB WIFI Black;1;20904887;ARS;2000005059226560;Pedido;1;209048,87;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Tablets
20230205;1032149;1609;SM-M135MLBGARO;Galaxy M13 128/4GB Light Blue;1;6528843;ARS;2000005059404402;Pedido;1;65288,43;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230205;1032150;1609;EP-TA20RWSCGAR;Cargador Ultra Fast USB Type-C (15w);1;495785;ARS;2000005059420476;Pedido;1;4957,85;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Cargadores
20230205;1032151;1640;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5107660;Pedido;1;12809,09;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230205;1032152;1582;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6032975;ARS;2000005059429864;Pedido;1;60329,75;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032153;1609;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1074298;ARS;2000005059481348;Pedido;1;10742,98;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Cargadores
20230205;1032154;1582;6102A-FALCAR11;TCL 305 64/2gb Space Gray;1;3658347;ARS;2000005059078214;Pedido;1;36583,47;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230205;1032155;1609;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;4462727;ARS;2000005059566360;Pedido;1;44627,27;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230205;1032156;1609;S509-LBOFAR;Quantum Switch S5094G 32/1GB Rojo;1;2747855;ARS;2000005059650552;Pedido;1;27478,55;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Quantum;Smartphones
20230205;1032157;1582;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6032975;ARS;2000005059723582;Pedido;1;60329,75;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032158;1582;6102A-FALCAR11;TCL 305 64/2gb Space Gray;1;3658347;ARS;2000005059617076;Pedido;1;36583,47;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230205;1032159;1594;EF-VF721LBEGWW;ZFlip4 Flap Leather Cover Black;1;2892479;ARS;ML5107682;Pedido;1;28924,79;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Fundas
20230205;1032160;1609;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1074298;ARS;2000005060200996;Pedido;1;10742,98;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Cargadores
20230205;1032161;1638;QN43QN90BAGCZB;"43"" TV Neo QLED 4K QN90B";1;25206529;ARS;2000005060250582;Pedido;1;252065,29;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032162;1660;UN55AU7000GCZB-R;"55"" Smart TV Crystal UHD 4K AU7000 RE";1;10702397;ARS;86813;Pedido;1;107023,97;2023;02;05;05/02/2023;5;Baires IT (WEB);Baires IT;Samsung;#N/D
20230205;1032163;1582;SM-A042MZKAARO;Galaxy A04e 32/3GB Black;1;3636281;ARS;2000005059626990;Pedido;1;36362,81;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032164;1638;SM-M135MLBGARO;Galaxy M13 128/4GB Light Blue;1;6528843;ARS;2000005060474538;Pedido;1;65288,43;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230205;1032165;1609;6159A-FBLCAR11;TCL 20B 64/4gb Nebula Purple;1;3801570;ARS;2000005060337888;Pedido;1;38015,7;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;TCL;#N/D
20230205;1032166;1638;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;4462727;ARS;2000005060538388;Pedido;1;44627,27;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230205;1032167;1609;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1074298;ARS;2000005060548392;Pedido;1;10742,98;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Cargadores
20230205;1032168;1638;SM-A042MZKAARO;Galaxy A04e 32/3GB Black;1;3636281;ARS;2000005060605430;Pedido;1;36362,81;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032169;1582;EF-ZG780CNEGWW;S20FE Smart Clear View Cover Navy;1;1272645;ARS;2000005060601240;Pedido;1;12726,45;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Fundas
20230205;1032170;94;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;960682;ARS;86816;Pedido;1;9606,82;2023;02;05;05/02/2023;5;Multipoint;Multipoint;Samsung;Cargadores
20230205;1032171;94;EF-RX200CBEGWW;Tab A8 Protective Standing Cover Black;1;1053657;ARS;86817;Pedido;1;10536,57;2023;02;05;05/02/2023;5;Multipoint;Multipoint;Samsung;Fundas
20230205;1032172;1627;EI-T7300BBEGWW;Galaxy SmartTag+ Black;1;743719;ARS;ML5107696;Pedido;1;7437,19;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230205;1032173;1638;SM-A042MZKAARO;Galaxy A04e 32/3GB Black;1;3636281;ARS;2000005061051330;Pedido;1;36362,81;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032174;1640;SM-R510NZAAARO;Galaxy Buds2 Pro Graphite;1;5158281;ARS;ML5107705;Pedido;1;51582,81;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Auriculares
20230205;1032176;1594;AR24ASHQAWK2BG;Split Frio/Calor 6530W Inverter;1;35330496;ARS;ML5107716;Pedido;1;353304,96;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Aires
20230205;1032176;1594;AR24ASHQAWKYBG;Unidad Interior 6530W Inverter;1;0;ARS;ML5107716;Pedido;1;0;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Aires
20230205;1032176;1594;AR24ASHQAWKZBG;Unidad Exterior 6530W Inverter;1;0;ARS;ML5107716;Pedido;1;0;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Aires
20230205;1032177;94;SM-M135MLBGARO;Galaxy M13 128/4GB Light Blue;1;6528843;ARS;86820;Pedido;1;65288,43;2023;02;05;05/02/2023;5;Multipoint;Multipoint;Samsung;Smartphones
20230205;1032178;1582;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6032975;ARS;2000005061267038;Pedido;1;60329,75;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032179;1627;GP-TOU020SABWW;UV Sterilizer Wireless Charging White;1;950136;ARS;ML5107724;Pedido;1;9501,36;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230205;1032180;1582;PAS50011AR;Moto G41 Dorado XT2167-1 128/4gb;1;6611488;ARS;2000005061746424;Pedido;1;66114,88;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Motorola;Celulares
20230205;1032182;1627;SM-R890NZSAARO;Galaxy Watch 4 Classic (46mm) Silver;1;9692226;ARS;ML5107746;Pedido;1;96922,26;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Smartwatch
20230205;1032183;1640;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5107744;Pedido;1;12809,09;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230205;1032184;1640;SM-R510NZAAARO;Galaxy Buds2 Pro Graphite;1;5158281;ARS;ML5107764;Pedido;1;51582,81;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Auriculares
20230205;1032185;1594;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5107768;Pedido;1;12809,09;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230205;1032186;1641;SM-T733NZKMARO;Galaxy Tab S7 FE 128/6GB WIFI Black;1;20904887;ARS;ML5107763;Pedido;1;209048,87;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Tablets
20230205;1032188;1594;SM-P610NZAUARO;"Galaxy Tab S6 Lite 64/4GB 10,4""WIFI Gray";1;12941086;ARS;ML5107762;Pedido;1;129410,86;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Tablets
20230205;1032189;1640;SM-R510NZAAARO;Galaxy Buds2 Pro Graphite;1;5158281;ARS;ML5107769;Pedido;1;51582,81;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Auriculares
20230205;1032190;1582;6102A-FALCAR11;TCL 305 64/2gb Space Gray;1;3658347;ARS;2000005062366156;Pedido;1;36583,47;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230205;1032191;1627;EF-JG780CTEGWW;S20FE Clear Standing Cover White;1;619752;ARS;ML5107776;Pedido;1;6197,52;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Fundas
20230205;1032191;1627;ENVIO_MP;Costo Envío;1;142561;ARS;ML5107776;Pedido;1;1425,61;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Costo Envio;Costo Envio
20230205;1032192;1638;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6032975;ARS;2000005062508346;Pedido;1;60329,75;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032193;1640;SM-R510NZAAARO;Galaxy Buds2 Pro Graphite;1;5158281;ARS;ML5107788;Pedido;1;51582,81;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Auriculares
20230205;1032194;1582;PAS50011AR;Moto G41 Dorado XT2167-1 128/4gb;1;6611488;ARS;2000005062652552;Pedido;1;66114,88;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Motorola;Celulares
20230205;1032195;1609;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;4462727;ARS;2000005062649706;Pedido;1;44627,27;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230205;1032196;1594;SM-P610NZAUARO;"Galaxy Tab S6 Lite 64/4GB 10,4""WIFI Gray";1;12941086;ARS;ML5107793;Pedido;1;129410,86;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Tablets
20230205;1032197;1639;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6032975;ARS;2000005062764582;Pedido;1;60329,75;2023;02;05;05/02/2023;5;Baires IT (ML);Baires IT;Samsung;#N/D
20230205;1032198;1638;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6032975;ARS;2000005062885900;Pedido;1;60329,75;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032199;1638;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6032975;ARS;2000005062959446;Pedido;1;60329,75;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032200;1638;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6032975;ARS;2000005062963740;Pedido;1;60329,75;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230205;1032201;1594;SM-R510NZAAARO;Galaxy Buds2 Pro Graphite;1;5158281;ARS;ML5107821;Pedido;1;51582,81;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Auriculares
20230205;1032202;1640;SM-T220NZSDARO;Galaxy Tab A7 Lite 32/3GB Silver AR;1;5339276;ARS;ML5107818;Pedido;1;53392,76;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Tablets
20230205;1032203;1594;SM-R510NZAAARO;Galaxy Buds2 Pro Graphite;1;5158281;ARS;ML5107819;Pedido;1;51582,81;2023;02;05;05/02/2023;5;Tienda Oficial;Mercado Libre;Samsung;Auriculares
20230205;1032204;1609;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1074298;ARS;2000005063014196;Pedido;1;10742,98;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Cargadores
20230205;1032205;1609;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1074298;ARS;2000005063024362;Pedido;1;10742,98;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Samsung;Cargadores
20230205;1032206;1582;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;2975124;ARS;2000005063104020;Pedido;1;29751,24;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;TCL;#N/D
20230205;1032207;1582;PAS50011AR;Moto G41 Dorado XT2167-1 128/4gb;1;6611488;ARS;2000005063117066;Pedido;1;66114,88;2023;02;05;05/02/2023;5;Baires IT (ML);Mercado Libre;Motorola;Celulares
20230206;1032208;1609;ZTE_BLADE_A31_PLUS;ZTE Blade A31 Plus 32/1gb Deep Gray;1;2727190;ARS;2000005063549100;Pedido;1;27271,9;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230206;1032209;1609;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;4462727;ARS;2000005063622750;Pedido;1;44627,27;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230206;1032210;94;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;960682;ARS;86640;Pedido;1;9606,82;2023;02;06;06/02/2023;6;Multipoint;Multipoint;Samsung;Cargadores
20230206;1032211;1609;ZTE_BLADE_A31_PLUS;ZTE Blade A31 Plus 32/1gb Deep Gray;1;2727190;ARS;2000005063760408;Pedido;1;27271,9;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;ZTE;Smartphones
20230206;1032212;95;SM-A032MCKAARO;Galaxy A03 32/2GB Core Ceramic Black;1;2776794;ARS;86705;Pedido;1;27767,94;2023;02;06;06/02/2023;6;Multipoint;Multipoint;Samsung;Smartphones
20230206;1032213;94;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;3570182;ARS;86501;Pedido;1;35701,82;2023;02;06;06/02/2023;6;Multipoint;Multipoint;Samsung;Smartphones
20230206;1032214;1609;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;4462727;ARS;2000005063799660;Pedido;1;44627,27;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230206;1032215;94;HW-B450/ZB;SoundBar 300w RMS2.1ch  Black (2022);1;7851157;ARS;86555;Pedido;1;78511,57;2023;02;06;06/02/2023;6;Multipoint;Multipoint;Samsung;Soundbar
20230206;1032216;1582;6102A-FALCAR11;TCL 305 64/2gb Space Gray;1;3658347;ARS;2000005063849268;Pedido;1;36583,47;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032219;1595;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5107864;Pedido;1;12809,09;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230206;1032222;1582;HSFY3200FCINV-F;HITACHI AA Neo Plus Inverter 3200W F/C U;1;17355289;ARS;2000005063360050;Pedido;1;173552,89;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Hitachi;Aire split
20230206;1032223;1638;6165A1-FALCAR11;TCL 30 SE 128/4gb Space Gray;1;3553636;ARS;2000005063983922;Pedido;1;35536,36;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032225;90;EP-T1510NBSGAR;Travel Adapter (15W) - sin cable Black;1;413140;ARS;1130059;Pedido;1;4131,4;2023;02;06;06/02/2023;6;Bancos;ICBC;Samsung;Cargadores
20230206;1032225;90;ENVIO_MP;Costo Envío;1;29900;ARS;1130059;Pedido;1;299;2023;02;06;06/02/2023;6;Bancos;ICBC;Costo Envio;Costo Envio
20230206;1032226;1608;EF-ZG980CWEGWW;S20 Smart Clear View Cover White;1;495785;ARS;128491;Pedido;1;4957,85;2023;02;06;06/02/2023;6;Bancos;Tienda Click;Samsung;Fundas
20230206;1032226;1608;ENVIO_MP;Costo Envío;1;29900;ARS;128491;Pedido;1;299;2023;02;06;06/02/2023;6;Bancos;Tienda Click;Costo Envio;Costo Envio
20230206;1032227;1581;HSFY3200FCINV-F;HITACHI AA Neo Plus Inverter 3200W F/C U;1;17355289;ARS;2000005054515802;Pedido;1;173552,89;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Hitachi;Aire split
20230206;1032228;90;EF-QA336TBEGWW;A33 Soft Clear Cover Black;1;213988;ARS;1130348;Pedido;1;2139,88;2023;02;06;06/02/2023;6;Bancos;ICBC;Samsung;Fundas
20230206;1032228;90;ENVIO_MP;Costo Envío;1;19900;ARS;1130348;Pedido;1;199;2023;02;06;06/02/2023;6;Bancos;ICBC;Costo Envio;Costo Envio
20230206;1032229;1582;6102A-FALCAR11;TCL 305 64/2gb Space Gray;1;3658347;ARS;2000005064035214;Pedido;1;36583,47;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032230;1594;SM-R510NZAAARO;Galaxy Buds2 Pro Graphite;1;5158281;ARS;ML5107870;Pedido;1;51582,81;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Auriculares
20230206;1032231;1640;SM-R510NZAAARO;Galaxy Buds2 Pro Graphite;1;5158281;ARS;ML5107867;Pedido;1;51582,81;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Auriculares
20230206;1032233;1582;6165A1-FALCAR11;TCL 30 SE 128/4gb Space Gray;1;3553636;ARS;2000005064100094;Pedido;1;35536,36;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032236;1640;SM-R510NZAAARO;Galaxy Buds2 Pro Graphite;1;5158281;ARS;ML5106380;Pedido;1;51582,81;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Auriculares
20230206;1032237;94;SM-S918BZKMARO;Galaxy S23 Ultra 256/12gb+8gb Black;1;28512334;ARS;86837;Pedido;1;285123,34;2023;02;06;06/02/2023;6;Multipoint;Multipoint;Samsung;#N/D
20230206;1032238;1610;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1074298;ARS;2000005064203566;Pedido;1;10742,98;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Samsung;Cargadores
20230206;1032239;1581;BLADE_A5_2020BR;ZTE Blade A5 2020 32/2gb Negro 2;1;2561901;ARS;2000005064198226;Pedido;1;25619,01;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;ZTE;#N/D
20230206;1032240;1638;BLADE_A5_2020BR;ZTE Blade A5 2020 32/2gb Negro 2;1;2561901;ARS;2000005064263540;Pedido;1;25619,01;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;ZTE;#N/D
20230206;1032241;1627;SM-R890NZSAARO;Galaxy Watch 4 Classic (46mm) Silver;1;9049683;ARS;ML5106372;Pedido;1;90496,83;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Smartwatch
20230206;1032246;1638;SM-A135MZKKLEA;Galaxy A13 4/128Gb Black *KNOX*;1;6032975;ARS;2000005064388720;Pedido;1;60329,75;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Samsung;#N/D
20230206;1032247;1638;6165A1-FALCAR11;TCL 30 SE 128/4gb Space Gray;1;3553636;ARS;2000005064380510;Pedido;1;35536,36;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032250;1609;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;4462727;ARS;2000005064398938;Pedido;1;44627,27;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230206;1032252;1609;SM-G781BZBLARO;Galaxy S20 FE 5G 128/6gb Blue;1;14049504;ARS;2000005003454822;Pedido;1;140495,04;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Samsung;Smartphones
20230206;1032253;1640;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5107885;Pedido;1;12809,09;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230206;1032254;1582;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;2975124;ARS;2000005064419338;Pedido;1;29751,24;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;#N/D
20230206;1032255;1609;HW-T420/ZB;Soundbar 150w RMS 2.1ch HW-T420 Black;1;5537796;ARS;2000005064467400;Pedido;1;55377,96;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Samsung;Soundbars
20230206;1032259;1582;6165A1-FALCAR11;TCL 30 SE 128/4gb Space Gray;1;3553636;ARS;2000005064529088;Pedido;1;35536,36;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032261;1638;6165A1-FALCAR11;TCL 30 SE 128/4gb Space Gray;1;3553636;ARS;2000005064622770;Pedido;1;35536,36;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032262;1582;AO160;"Liliana Horno Electrico ""MEGACOOK""";1;6404876;ARS;2000005064635120;Pedido;1;64048,76;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Liliana;Hornito Electrico
20230206;1032263;1594;EF-OF721CTEGWW;ZFlip4 Clear Cover Ring Transparency;1;909008;ARS;ML5106439;Pedido;1;9090,08;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Fundas
20230206;1032264;1582;6165A1-FALCAR11;TCL 30 SE 128/4gb Space Gray;1;3553636;ARS;2000005064662052;Pedido;1;35536,36;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032269;1781;PE-ETA1001S;Peabody E-Termo 850w Inox;1;1724700;ARS;28694561;Pedido;1;17247;2023;02;06;06/02/2023;6;Wibond;Wibond;Peabody;Termo
20230206;1032271;1594;EP-T4510XBSGAR;Travel Adapter (45W)  con cable;1;1280909;ARS;ML5107915;Pedido;1;12809,09;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230206;1032273;1626;EI-T7300BBEGWW;Galaxy SmartTag+ Black;1;743719;ARS;ML5107913;Pedido;1;7437,19;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Cargadores
20230206;1032281;94;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;3570182;ARS;86502;Pedido;1;35701,82;2023;02;06;06/02/2023;6;Multipoint;Multipoint;Samsung;Smartphones
20230206;1032282;95;QN75QN85BAGCZB;"75"" Neo QLED 4K QN85B";1;39090992;ARS;86235;Pedido;1;390909,92;2023;02;06;06/02/2023;6;Multipoint;Multipoint;Samsung;#N/D
20230206;1032283;94;SM-A037MZBEARO;Galaxy A03s 64/4GB Blue;1;3570182;ARS;86502;Pedido;1;35701,82;2023;02;06;06/02/2023;6;Multipoint;Multipoint;Samsung;Smartphones
20230206;1032285;1639;MG22M8054AK;Microondas  22L 850W/Grill 1100W Negro;1;8998962;ARS;2000005039521950;Pedido;1;89989,62;2023;02;06;06/02/2023;6;Baires IT (ML);Baires IT;Samsung;#N/D
20230206;1032287;1581;6165A1-FALCAR11;TCL 30 SE 128/4gb Space Gray;1;3553636;ARS;2000005065001738;Pedido;1;35536,36;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032289;1582;6165A1-FALCAR11;TCL 30 SE 128/4gb Space Gray;1;3553636;ARS;2000005064985050;Pedido;1;35536,36;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
20230206;1032290;1582;6102A-FBLCAR11;TCL 305 64/2gb Atlantic Blue;1;2975124;ARS;2000005064999544;Pedido;1;29751,24;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;#N/D
20230206;1032291;1640;SM-T220NZSDARO;Galaxy Tab A7 Lite 32/3GB Silver AR;1;5339276;ARS;ML5107935;Pedido;1;53392,76;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Tablets
20230206;1032292;1594;AR24ASHQAWK2BG;Split Frio/Calor 6530W Inverter;1;35330496;ARS;ML5107933;Pedido;1;353304,96;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Aires
20230206;1032292;1594;AR24ASHQAWKYBG;Unidad Interior 6530W Inverter;1;0;ARS;ML5107933;Pedido;1;0;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Aires
20230206;1032292;1594;AR24ASHQAWKZBG;Unidad Exterior 6530W Inverter;1;0;ARS;ML5107933;Pedido;1;0;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Aires
20230206;1032293;1595;AR24ASHQAWK2BG;Split Frio/Calor 6530W Inverter;1;35330496;ARS;ML5107926;Pedido;1;353304,96;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Aires
20230206;1032293;1595;AR24ASHQAWKYBG;Unidad Interior 6530W Inverter;1;0;ARS;ML5107926;Pedido;1;0;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Aires
20230206;1032293;1595;AR24ASHQAWKZBG;Unidad Exterior 6530W Inverter;1;0;ARS;ML5107926;Pedido;1;0;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Aires
20230206;1032294;1640;SM-P610NZAUARO;"Galaxy Tab S6 Lite 64/4GB 10,4""WIFI Gray";1;12941086;ARS;ML5107924;Pedido;1;129410,86;2023;02;06;06/02/2023;6;Tienda Oficial;Mercado Libre;Samsung;Tablets
20230206;1032295;1582;HSFY3200FCINV-F;HITACHI AA Neo Plus Inverter 3200W F/C U;1;17355289;ARS;2000005064699940;Pedido;1;173552,89;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;Hitachi;Aire split
20230206;1032297;1582;6165A1-FALCAR11;TCL 30 SE 128/4gb Space Gray;1;3553636;ARS;2000005065064536;Pedido;1;35536,36;2023;02;06;06/02/2023;6;Baires IT (ML);Mercado Libre;TCL;Smartphones
